Fecha,anio,mes,lat,long,DPTO,LOC,NDVI_mensual
2024-10-01,2024,10,-35.78098992,-63.39363708,MARACO,Agustoni,0.5089
2024-11-01,2024,11,-35.78098992,-63.39363708,MARACO,Agustoni,0.5204
2024-12-01,2024,12,-35.78098992,-63.39363708,MARACO,Agustoni,0.4265
2025-01-01,2025,1,-35.78098992,-63.39363708,MARACO,Agustoni,0.41035
2025-02-01,2025,2,-35.78098992,-63.39363708,MARACO,Agustoni,0.656
2025-03-01,2025,3,-35.78098992,-63.39363708,MARACO,Agustoni,0.65705
2025-04-01,2025,4,-35.78098992,-63.39363708,MARACO,Agustoni,0.5572
2025-05-01,2025,5,-35.78098992,-63.39363708,MARACO,Agustoni,0.5292000000000001
2025-06-01,2025,6,-35.78098992,-63.39363708,MARACO,Agustoni,0.4033
2025-07-01,2025,7,-35.78098992,-63.39363708,MARACO,Agustoni,0.37224999999999997
2025-08-01,2025,8,-35.78098992,-63.39363708,MARACO,Agustoni,0.44185
2025-09-01,2025,9,-35.78098992,-63.39363708,MARACO,Agustoni,0.56565
2025-10-01,2025,10,-35.78098992,-63.39363708,MARACO,Agustoni,0.4685
2025-11-01,2025,11,-35.78098992,-63.39363708,MARACO,Agustoni,0.5551
2025-12-01,2025,12,-35.78098992,-63.39363708,MARACO,Agustoni,0.5023
2026-01-01,2026,1,-35.78098992,-63.39363708,MARACO,Agustoni,0.5807
2026-02-01,2026,2,-35.78098992,-63.39363708,MARACO,Agustoni,0.64415
2026-03-01,2026,3,-35.78098992,-63.39363708,MARACO,Agustoni,0.64415
2014-01-01,2014,1,-35.77700059,-63.94060964,TRENEL,Metileo,0.38365000000000005
2014-02-01,2014,2,-35.77700059,-63.94060964,TRENEL,Metileo,0.47625000000000006
2014-03-01,2014,3,-35.77700059,-63.94060964,TRENEL,Metileo,0.649
2014-04-01,2014,4,-35.77700059,-63.94060964,TRENEL,Metileo,0.6210500000000001
2014-05-01,2014,5,-35.77700059,-63.94060964,TRENEL,Metileo,0.5467
2014-06-01,2014,6,-35.77700059,-63.94060964,TRENEL,Metileo,0.42405000000000004
2014-07-01,2014,7,-35.77700059,-63.94060964,TRENEL,Metileo,0.36965000000000003
2014-08-01,2014,8,-35.77700059,-63.94060964,TRENEL,Metileo,0.46555
2014-09-01,2014,9,-35.77700059,-63.94060964,TRENEL,Metileo,0.58265
2014-10-01,2014,10,-35.77700059,-63.94060964,TRENEL,Metileo,0.6379
2014-11-01,2014,11,-35.77700059,-63.94060964,TRENEL,Metileo,0.5698000000000001
2014-12-01,2014,12,-35.77700059,-63.94060964,TRENEL,Metileo,0.47105
2015-01-01,2015,1,-35.77700059,-63.94060964,TRENEL,Metileo,0.49725
2015-02-01,2015,2,-35.77700059,-63.94060964,TRENEL,Metileo,0.5012000000000001
2015-03-01,2015,3,-35.77700059,-63.94060964,TRENEL,Metileo,0.52975
2015-04-01,2015,4,-35.77700059,-63.94060964,TRENEL,Metileo,0.55535
2015-05-01,2015,5,-35.77700059,-63.94060964,TRENEL,Metileo,0.5043000000000001
2015-06-01,2015,6,-35.77700059,-63.94060964,TRENEL,Metileo,0.35905
2015-07-01,2015,7,-35.77700059,-63.94060964,TRENEL,Metileo,0.28495000000000004
2015-08-01,2015,8,-35.77700059,-63.94060964,TRENEL,Metileo,0.30100000000000005
2015-09-01,2015,9,-35.77700059,-63.94060964,TRENEL,Metileo,0.3128
2015-10-01,2015,10,-35.77700059,-63.94060964,TRENEL,Metileo,0.4655
2015-11-01,2015,11,-35.77700059,-63.94060964,TRENEL,Metileo,0.53705
2015-12-01,2015,12,-35.77700059,-63.94060964,TRENEL,Metileo,0.5547500000000001
2016-01-01,2016,1,-35.77700059,-63.94060964,TRENEL,Metileo,0.5687
2016-02-01,2016,2,-35.77700059,-63.94060964,TRENEL,Metileo,0.6776500000000001
2016-03-01,2016,3,-35.77700059,-63.94060964,TRENEL,Metileo,0.5875
2016-04-01,2016,4,-35.77700059,-63.94060964,TRENEL,Metileo,0.4925
2016-05-01,2016,5,-35.77700059,-63.94060964,TRENEL,Metileo,0.3729
2016-06-01,2016,6,-35.77700059,-63.94060964,TRENEL,Metileo,0.38745
2016-07-01,2016,7,-35.77700059,-63.94060964,TRENEL,Metileo,0.37285
2016-08-01,2016,8,-35.77700059,-63.94060964,TRENEL,Metileo,0.40990000000000004
2016-09-01,2016,9,-35.77700059,-63.94060964,TRENEL,Metileo,0.47555000000000003
2016-10-01,2016,10,-35.77700059,-63.94060964,TRENEL,Metileo,0.5865500000000001
2016-11-01,2016,11,-35.77700059,-63.94060964,TRENEL,Metileo,0.5127
2016-12-01,2016,12,-35.77700059,-63.94060964,TRENEL,Metileo,0.4772
2017-01-01,2017,1,-35.77700059,-63.94060964,TRENEL,Metileo,0.40155
2017-02-01,2017,2,-35.77700059,-63.94060964,TRENEL,Metileo,0.6039000000000001
2017-03-01,2017,3,-35.77700059,-63.94060964,TRENEL,Metileo,0.66625
2017-04-01,2017,4,-35.77700059,-63.94060964,TRENEL,Metileo,0.6295999999999999
2017-05-01,2017,5,-35.77700059,-63.94060964,TRENEL,Metileo,0.60045
2017-06-01,2017,6,-35.77700059,-63.94060964,TRENEL,Metileo,0.47445000000000004
2017-07-01,2017,7,-35.77700059,-63.94060964,TRENEL,Metileo,0.43410000000000004
2017-08-01,2017,8,-35.77700059,-63.94060964,TRENEL,Metileo,0.46035000000000004
2017-09-01,2017,9,-35.77700059,-63.94060964,TRENEL,Metileo,0.57345
2017-10-01,2017,10,-35.77700059,-63.94060964,TRENEL,Metileo,0.5639000000000001
2017-11-01,2017,11,-35.77700059,-63.94060964,TRENEL,Metileo,0.6337
2017-12-01,2017,12,-35.77700059,-63.94060964,TRENEL,Metileo,0.5660000000000001
2018-01-01,2018,1,-35.77700059,-63.94060964,TRENEL,Metileo,0.57915
2018-02-01,2018,2,-35.77700059,-63.94060964,TRENEL,Metileo,0.5265
2018-03-01,2018,3,-35.77700059,-63.94060964,TRENEL,Metileo,0.4292
2018-04-01,2018,4,-35.77700059,-63.94060964,TRENEL,Metileo,0.27045
2018-05-01,2018,5,-35.77700059,-63.94060964,TRENEL,Metileo,0.5144
2018-06-01,2018,6,-35.77700059,-63.94060964,TRENEL,Metileo,0.37185
2018-07-01,2018,7,-35.77700059,-63.94060964,TRENEL,Metileo,0.3435
2018-08-01,2018,8,-35.77700059,-63.94060964,TRENEL,Metileo,0.33020000000000005
2018-09-01,2018,9,-35.77700059,-63.94060964,TRENEL,Metileo,0.42225
2018-10-01,2018,10,-35.77700059,-63.94060964,TRENEL,Metileo,0.542
2018-11-01,2018,11,-35.77700059,-63.94060964,TRENEL,Metileo,0.5840500000000001
2018-12-01,2018,12,-35.77700059,-63.94060964,TRENEL,Metileo,0.56625
2019-01-01,2019,1,-35.77700059,-63.94060964,TRENEL,Metileo,0.6209
2019-02-01,2019,2,-35.77700059,-63.94060964,TRENEL,Metileo,0.5273000000000001
2019-03-01,2019,3,-35.77700059,-63.94060964,TRENEL,Metileo,0.46
2019-04-01,2019,4,-35.77700059,-63.94060964,TRENEL,Metileo,0.39790000000000003
2019-05-01,2019,5,-35.77700059,-63.94060964,TRENEL,Metileo,0.38050000000000006
2019-06-01,2019,6,-35.77700059,-63.94060964,TRENEL,Metileo,0.35640000000000005
2019-07-01,2019,7,-35.77700059,-63.94060964,TRENEL,Metileo,0.2924
2019-08-01,2019,8,-35.77700059,-63.94060964,TRENEL,Metileo,0.26439999999999997
2019-09-01,2019,9,-35.77700059,-63.94060964,TRENEL,Metileo,0.29015
2019-10-01,2019,10,-35.77700059,-63.94060964,TRENEL,Metileo,0.3322
2019-11-01,2019,11,-35.77700059,-63.94060964,TRENEL,Metileo,0.3337
2019-12-01,2019,12,-35.77700059,-63.94060964,TRENEL,Metileo,0.3834
2020-01-01,2020,1,-35.77700059,-63.94060964,TRENEL,Metileo,0.5731
2020-02-01,2020,2,-35.77700059,-63.94060964,TRENEL,Metileo,0.5419
2020-03-01,2020,3,-35.77700059,-63.94060964,TRENEL,Metileo,0.55385
2020-04-01,2020,4,-35.77700059,-63.94060964,TRENEL,Metileo,0.55935
2020-05-01,2020,5,-35.77700059,-63.94060964,TRENEL,Metileo,0.41980000000000006
2020-06-01,2020,6,-35.77700059,-63.94060964,TRENEL,Metileo,0.3308
2020-07-01,2020,7,-35.77700059,-63.94060964,TRENEL,Metileo,0.2946
2020-08-01,2020,8,-35.77700059,-63.94060964,TRENEL,Metileo,0.2935
2020-09-01,2020,9,-35.77700059,-63.94060964,TRENEL,Metileo,0.40845
2020-10-01,2020,10,-35.77700059,-63.94060964,TRENEL,Metileo,0.4985
2020-11-01,2020,11,-35.77700059,-63.94060964,TRENEL,Metileo,0.4894
2020-12-01,2020,12,-35.77700059,-63.94060964,TRENEL,Metileo,0.4224
2021-01-01,2021,1,-35.77700059,-63.94060964,TRENEL,Metileo,0.4137
2021-02-01,2021,2,-35.77700059,-63.94060964,TRENEL,Metileo,0.43410000000000004
2021-03-01,2021,3,-35.77700059,-63.94060964,TRENEL,Metileo,0.40985000000000005
2021-04-01,2021,4,-35.77700059,-63.94060964,TRENEL,Metileo,0.55765
2021-05-01,2021,5,-35.77700059,-63.94060964,TRENEL,Metileo,0.40965
2021-06-01,2021,6,-35.77700059,-63.94060964,TRENEL,Metileo,0.37815
2021-07-01,2021,7,-35.77700059,-63.94060964,TRENEL,Metileo,0.34325
2021-08-01,2021,8,-35.77700059,-63.94060964,TRENEL,Metileo,0.34830000000000005
2021-09-01,2021,9,-35.77700059,-63.94060964,TRENEL,Metileo,0.48275
2021-10-01,2021,10,-35.77700059,-63.94060964,TRENEL,Metileo,0.5349
2021-11-01,2021,11,-35.77700059,-63.94060964,TRENEL,Metileo,0.5298
2021-12-01,2021,12,-35.77700059,-63.94060964,TRENEL,Metileo,0.59555
2022-01-01,2022,1,-35.77700059,-63.94060964,TRENEL,Metileo,0.54795
2022-02-01,2022,2,-35.77700059,-63.94060964,TRENEL,Metileo,0.5467500000000001
2022-03-01,2022,3,-35.77700059,-63.94060964,TRENEL,Metileo,0.5083
2022-04-01,2022,4,-35.77700059,-63.94060964,TRENEL,Metileo,0.41100000000000003
2022-05-01,2022,5,-35.77700059,-63.94060964,TRENEL,Metileo,0.3267
2022-06-01,2022,6,-35.77700059,-63.94060964,TRENEL,Metileo,0.28285000000000005
2022-07-01,2022,7,-35.77700059,-63.94060964,TRENEL,Metileo,0.2811
2022-08-01,2022,8,-35.77700059,-63.94060964,TRENEL,Metileo,0.28075000000000006
2022-09-01,2022,9,-35.77700059,-63.94060964,TRENEL,Metileo,0.36385
2022-10-01,2022,10,-35.77700059,-63.94060964,TRENEL,Metileo,0.42450000000000004
2022-11-01,2022,11,-35.77700059,-63.94060964,TRENEL,Metileo,0.4284
2022-12-01,2022,12,-35.77700059,-63.94060964,TRENEL,Metileo,0.3582
2023-01-01,2023,1,-35.77700059,-63.94060964,TRENEL,Metileo,0.43210000000000004
2023-02-01,2023,2,-35.77700059,-63.94060964,TRENEL,Metileo,0.5076
2023-03-01,2023,3,-35.77700059,-63.94060964,TRENEL,Metileo,0.4424
2023-04-01,2023,4,-35.77700059,-63.94060964,TRENEL,Metileo,0.42305000000000004
2023-05-01,2023,5,-35.77700059,-63.94060964,TRENEL,Metileo,0.33375
2023-06-01,2023,6,-35.77700059,-63.94060964,TRENEL,Metileo,0.2671
2023-07-01,2023,7,-35.77700059,-63.94060964,TRENEL,Metileo,0.2786
2023-08-01,2023,8,-35.77700059,-63.94060964,TRENEL,Metileo,0.3024
2023-09-01,2023,9,-35.77700059,-63.94060964,TRENEL,Metileo,0.35385
2023-10-01,2023,10,-35.77700059,-63.94060964,TRENEL,Metileo,0.4441
2023-11-01,2023,11,-35.77700059,-63.94060964,TRENEL,Metileo,0.4433
2023-12-01,2023,12,-35.77700059,-63.94060964,TRENEL,Metileo,0.54155
2024-01-01,2024,1,-35.77700059,-63.94060964,TRENEL,Metileo,0.5023
2024-02-01,2024,2,-35.77700059,-63.94060964,TRENEL,Metileo,0.48910000000000003
2024-03-01,2024,3,-35.77700059,-63.94060964,TRENEL,Metileo,0.49300000000000005
2024-04-01,2024,4,-35.77700059,-63.94060964,TRENEL,Metileo,0.5399
2024-05-01,2024,5,-35.77700059,-63.94060964,TRENEL,Metileo,0.39955
2024-06-01,2024,6,-35.77700059,-63.94060964,TRENEL,Metileo,0.3492
2024-07-01,2024,7,-35.77700059,-63.94060964,TRENEL,Metileo,0.30385
2024-08-01,2024,8,-35.77700059,-63.94060964,TRENEL,Metileo,0.334
2024-09-01,2024,9,-35.77700059,-63.94060964,TRENEL,Metileo,0.35425
2024-10-01,2024,10,-35.77700059,-63.94060964,TRENEL,Metileo,0.45235000000000003
2024-11-01,2024,11,-35.77700059,-63.94060964,TRENEL,Metileo,0.49560000000000004
2024-12-01,2024,12,-35.77700059,-63.94060964,TRENEL,Metileo,0.4788
2025-01-01,2025,1,-35.77700059,-63.94060964,TRENEL,Metileo,0.38750000000000007
2025-02-01,2025,2,-35.77700059,-63.94060964,TRENEL,Metileo,0.58145
2025-03-01,2025,3,-35.77700059,-63.94060964,TRENEL,Metileo,0.6531500000000001
2025-04-01,2025,4,-35.77700059,-63.94060964,TRENEL,Metileo,0.5684
2025-05-01,2025,5,-35.77700059,-63.94060964,TRENEL,Metileo,0.5449
2025-06-01,2025,6,-35.77700059,-63.94060964,TRENEL,Metileo,0.37915
2025-07-01,2025,7,-35.77700059,-63.94060964,TRENEL,Metileo,0.3744
2025-08-01,2025,8,-35.77700059,-63.94060964,TRENEL,Metileo,0.3801
2025-09-01,2025,9,-35.77700059,-63.94060964,TRENEL,Metileo,0.52885
2025-10-01,2025,10,-35.77700059,-63.94060964,TRENEL,Metileo,0.5193
2025-11-01,2025,11,-35.77700059,-63.94060964,TRENEL,Metileo,0.5012000000000001
2025-12-01,2025,12,-35.77700059,-63.94060964,TRENEL,Metileo,0.4363
2026-01-01,2026,1,-35.77700059,-63.94060964,TRENEL,Metileo,0.43935
2026-02-01,2026,2,-35.77700059,-63.94060964,TRENEL,Metileo,0.5653
2026-03-01,2026,3,-35.77700059,-63.94060964,TRENEL,Metileo,0.58035
2014-01-01,2014,1,-35.77631704,-63.71725039,MARACO,Dorila,0.4812
2014-02-01,2014,2,-35.77631704,-63.71725039,MARACO,Dorila,0.5119
2014-03-01,2014,3,-35.77631704,-63.71725039,MARACO,Dorila,0.58535
2014-04-01,2014,4,-35.77631704,-63.71725039,MARACO,Dorila,0.56595
2014-05-01,2014,5,-35.77631704,-63.71725039,MARACO,Dorila,0.48525
2014-06-01,2014,6,-35.77631704,-63.71725039,MARACO,Dorila,0.41975
2014-07-01,2014,7,-35.77631704,-63.71725039,MARACO,Dorila,0.4033
2014-08-01,2014,8,-35.77631704,-63.71725039,MARACO,Dorila,0.38780000000000003
2014-09-01,2014,9,-35.77631704,-63.71725039,MARACO,Dorila,0.49125
2014-10-01,2014,10,-35.77631704,-63.71725039,MARACO,Dorila,0.43210000000000004
2014-11-01,2014,11,-35.77631704,-63.71725039,MARACO,Dorila,0.44370000000000004
2014-12-01,2014,12,-35.77631704,-63.71725039,MARACO,Dorila,0.47105
2015-01-01,2015,1,-35.77631704,-63.71725039,MARACO,Dorila,0.6261000000000001
2015-02-01,2015,2,-35.77631704,-63.71725039,MARACO,Dorila,0.58545
2015-03-01,2015,3,-35.77631704,-63.71725039,MARACO,Dorila,0.57815
2015-04-01,2015,4,-35.77631704,-63.71725039,MARACO,Dorila,0.46735000000000004
2015-05-01,2015,5,-35.77631704,-63.71725039,MARACO,Dorila,0.4273
2015-06-01,2015,6,-35.77631704,-63.71725039,MARACO,Dorila,0.36105
2015-07-01,2015,7,-35.77631704,-63.71725039,MARACO,Dorila,0.29655
2015-08-01,2015,8,-35.77631704,-63.71725039,MARACO,Dorila,0.31600000000000006
2015-09-01,2015,9,-35.77631704,-63.71725039,MARACO,Dorila,0.3563
2015-10-01,2015,10,-35.77631704,-63.71725039,MARACO,Dorila,0.4791
2015-11-01,2015,11,-35.77631704,-63.71725039,MARACO,Dorila,0.492
2015-12-01,2015,12,-35.77631704,-63.71725039,MARACO,Dorila,0.496
2016-01-01,2016,1,-35.77631704,-63.71725039,MARACO,Dorila,0.6657
2016-02-01,2016,2,-35.77631704,-63.71725039,MARACO,Dorila,0.6229
2016-03-01,2016,3,-35.77631704,-63.71725039,MARACO,Dorila,0.57265
2016-04-01,2016,4,-35.77631704,-63.71725039,MARACO,Dorila,0.4759
2016-05-01,2016,5,-35.77631704,-63.71725039,MARACO,Dorila,0.4022
2016-06-01,2016,6,-35.77631704,-63.71725039,MARACO,Dorila,0.39625
2016-07-01,2016,7,-35.77631704,-63.71725039,MARACO,Dorila,0.4223
2016-08-01,2016,8,-35.77631704,-63.71725039,MARACO,Dorila,0.38045
2016-09-01,2016,9,-35.77631704,-63.71725039,MARACO,Dorila,0.44285
2016-10-01,2016,10,-35.77631704,-63.71725039,MARACO,Dorila,0.52315
2016-11-01,2016,11,-35.77631704,-63.71725039,MARACO,Dorila,0.5144000000000001
2016-12-01,2016,12,-35.77631704,-63.71725039,MARACO,Dorila,0.49585
2017-01-01,2017,1,-35.77631704,-63.71725039,MARACO,Dorila,0.49035000000000006
2017-02-01,2017,2,-35.77631704,-63.71725039,MARACO,Dorila,0.6891
2017-03-01,2017,3,-35.77631704,-63.71725039,MARACO,Dorila,0.6025
2017-04-01,2017,4,-35.77631704,-63.71725039,MARACO,Dorila,0.5094500000000001
2017-05-01,2017,5,-35.77631704,-63.71725039,MARACO,Dorila,0.5086999999999999
2017-06-01,2017,6,-35.77631704,-63.71725039,MARACO,Dorila,0.4358
2017-07-01,2017,7,-35.77631704,-63.71725039,MARACO,Dorila,0.44575000000000004
2017-08-01,2017,8,-35.77631704,-63.71725039,MARACO,Dorila,0.45795
2017-09-01,2017,9,-35.77631704,-63.71725039,MARACO,Dorila,0.47485
2017-10-01,2017,10,-35.77631704,-63.71725039,MARACO,Dorila,0.5436
2017-11-01,2017,11,-35.77631704,-63.71725039,MARACO,Dorila,0.49475
2017-12-01,2017,12,-35.77631704,-63.71725039,MARACO,Dorila,0.5423
2018-01-01,2018,1,-35.77631704,-63.71725039,MARACO,Dorila,0.5910500000000001
2018-02-01,2018,2,-35.77631704,-63.71725039,MARACO,Dorila,0.5552
2018-03-01,2018,3,-35.77631704,-63.71725039,MARACO,Dorila,0.5567
2018-04-01,2018,4,-35.77631704,-63.71725039,MARACO,Dorila,0.2656
2018-05-01,2018,5,-35.77631704,-63.71725039,MARACO,Dorila,0.44115000000000004
2018-06-01,2018,6,-35.77631704,-63.71725039,MARACO,Dorila,0.3609
2018-07-01,2018,7,-35.77631704,-63.71725039,MARACO,Dorila,0.34520000000000006
2018-08-01,2018,8,-35.77631704,-63.71725039,MARACO,Dorila,0.36640000000000006
2018-09-01,2018,9,-35.77631704,-63.71725039,MARACO,Dorila,0.41075
2018-10-01,2018,10,-35.77631704,-63.71725039,MARACO,Dorila,0.39640000000000003
2018-11-01,2018,11,-35.77631704,-63.71725039,MARACO,Dorila,0.4869
2018-12-01,2018,12,-35.77631704,-63.71725039,MARACO,Dorila,0.5145500000000001
2019-01-01,2019,1,-35.77631704,-63.71725039,MARACO,Dorila,0.5787500000000001
2019-02-01,2019,2,-35.77631704,-63.71725039,MARACO,Dorila,0.5554
2019-03-01,2019,3,-35.77631704,-63.71725039,MARACO,Dorila,0.6325000000000001
2019-04-01,2019,4,-35.77631704,-63.71725039,MARACO,Dorila,0.5384500000000001
2019-05-01,2019,5,-35.77631704,-63.71725039,MARACO,Dorila,0.4467
2019-06-01,2019,6,-35.77631704,-63.71725039,MARACO,Dorila,0.36615000000000003
2019-07-01,2019,7,-35.77631704,-63.71725039,MARACO,Dorila,0.3437
2019-08-01,2019,8,-35.77631704,-63.71725039,MARACO,Dorila,0.31665
2019-09-01,2019,9,-35.77631704,-63.71725039,MARACO,Dorila,0.31520000000000004
2019-10-01,2019,10,-35.77631704,-63.71725039,MARACO,Dorila,0.38130000000000003
2019-11-01,2019,11,-35.77631704,-63.71725039,MARACO,Dorila,0.42405000000000004
2019-12-01,2019,12,-35.77631704,-63.71725039,MARACO,Dorila,0.45420000000000005
2020-01-01,2020,1,-35.77631704,-63.71725039,MARACO,Dorila,0.5789500000000001
2020-02-01,2020,2,-35.77631704,-63.71725039,MARACO,Dorila,0.5544
2020-03-01,2020,3,-35.77631704,-63.71725039,MARACO,Dorila,0.623
2020-04-01,2020,4,-35.77631704,-63.71725039,MARACO,Dorila,0.5346
2020-05-01,2020,5,-35.77631704,-63.71725039,MARACO,Dorila,0.41485000000000005
2020-06-01,2020,6,-35.77631704,-63.71725039,MARACO,Dorila,0.3499
2020-07-01,2020,7,-35.77631704,-63.71725039,MARACO,Dorila,0.3337
2020-08-01,2020,8,-35.77631704,-63.71725039,MARACO,Dorila,0.35375
2020-09-01,2020,9,-35.77631704,-63.71725039,MARACO,Dorila,0.4642
2020-10-01,2020,10,-35.77631704,-63.71725039,MARACO,Dorila,0.55025
2020-11-01,2020,11,-35.77631704,-63.71725039,MARACO,Dorila,0.5630000000000001
2020-12-01,2020,12,-35.77631704,-63.71725039,MARACO,Dorila,0.47825000000000006
2021-01-01,2021,1,-35.77631704,-63.71725039,MARACO,Dorila,0.47909999999999997
2021-02-01,2021,2,-35.77631704,-63.71725039,MARACO,Dorila,0.4608
2021-03-01,2021,3,-35.77631704,-63.71725039,MARACO,Dorila,0.44855
2021-04-01,2021,4,-35.77631704,-63.71725039,MARACO,Dorila,0.5196500000000001
2021-05-01,2021,5,-35.77631704,-63.71725039,MARACO,Dorila,0.39575000000000005
2021-06-01,2021,6,-35.77631704,-63.71725039,MARACO,Dorila,0.43990000000000007
2021-07-01,2021,7,-35.77631704,-63.71725039,MARACO,Dorila,0.3942
2021-08-01,2021,8,-35.77631704,-63.71725039,MARACO,Dorila,0.4202
2021-09-01,2021,9,-35.77631704,-63.71725039,MARACO,Dorila,0.6468
2021-10-01,2021,10,-35.77631704,-63.71725039,MARACO,Dorila,0.5228
2021-11-01,2021,11,-35.77631704,-63.71725039,MARACO,Dorila,0.5672
2021-12-01,2021,12,-35.77631704,-63.71725039,MARACO,Dorila,0.66615
2022-01-01,2022,1,-35.77631704,-63.71725039,MARACO,Dorila,0.5835
2022-02-01,2022,2,-35.77631704,-63.71725039,MARACO,Dorila,0.6173000000000001
2022-03-01,2022,3,-35.77631704,-63.71725039,MARACO,Dorila,0.66435
2022-04-01,2022,4,-35.77631704,-63.71725039,MARACO,Dorila,0.56985
2022-05-01,2022,5,-35.77631704,-63.71725039,MARACO,Dorila,0.4435
2022-06-01,2022,6,-35.77631704,-63.71725039,MARACO,Dorila,0.32330000000000003
2022-07-01,2022,7,-35.77631704,-63.71725039,MARACO,Dorila,0.36995
2022-08-01,2022,8,-35.77631704,-63.71725039,MARACO,Dorila,0.42700000000000005
2022-09-01,2022,9,-35.77631704,-63.71725039,MARACO,Dorila,0.529
2022-10-01,2022,10,-35.77631704,-63.71725039,MARACO,Dorila,0.5213
2022-11-01,2022,11,-35.77631704,-63.71725039,MARACO,Dorila,0.5700000000000001
2022-12-01,2022,12,-35.77631704,-63.71725039,MARACO,Dorila,0.4234
2023-01-01,2023,1,-35.77631704,-63.71725039,MARACO,Dorila,0.60395
2023-02-01,2023,2,-35.77631704,-63.71725039,MARACO,Dorila,0.56255
2023-03-01,2023,3,-35.77631704,-63.71725039,MARACO,Dorila,0.5272
2023-04-01,2023,4,-35.77631704,-63.71725039,MARACO,Dorila,0.49485
2023-05-01,2023,5,-35.77631704,-63.71725039,MARACO,Dorila,0.3768
2023-06-01,2023,6,-35.77631704,-63.71725039,MARACO,Dorila,0.36860000000000004
2023-07-01,2023,7,-35.77631704,-63.71725039,MARACO,Dorila,0.3237
2023-08-01,2023,8,-35.77631704,-63.71725039,MARACO,Dorila,0.43975
2023-09-01,2023,9,-35.77631704,-63.71725039,MARACO,Dorila,0.47905000000000003
2023-10-01,2023,10,-35.77631704,-63.71725039,MARACO,Dorila,0.4424
2023-11-01,2023,11,-35.77631704,-63.71725039,MARACO,Dorila,0.55165
2023-12-01,2023,12,-35.77631704,-63.71725039,MARACO,Dorila,0.5736
2024-01-01,2024,1,-35.77631704,-63.71725039,MARACO,Dorila,0.5627500000000001
2024-02-01,2024,2,-35.77631704,-63.71725039,MARACO,Dorila,0.5209
2024-03-01,2024,3,-35.77631704,-63.71725039,MARACO,Dorila,0.67195
2024-04-01,2024,4,-35.77631704,-63.71725039,MARACO,Dorila,0.483
2024-05-01,2024,5,-35.77631704,-63.71725039,MARACO,Dorila,0.40745
2024-06-01,2024,6,-35.77631704,-63.71725039,MARACO,Dorila,0.41295000000000004
2024-07-01,2024,7,-35.77631704,-63.71725039,MARACO,Dorila,0.39285000000000003
2024-08-01,2024,8,-35.77631704,-63.71725039,MARACO,Dorila,0.41845
2024-09-01,2024,9,-35.77631704,-63.71725039,MARACO,Dorila,0.40645000000000003
2024-10-01,2024,10,-35.77631704,-63.71725039,MARACO,Dorila,0.53645
2024-11-01,2024,11,-35.77631704,-63.71725039,MARACO,Dorila,0.4818
2024-12-01,2024,12,-35.77631704,-63.71725039,MARACO,Dorila,0.4509
2025-01-01,2025,1,-35.77631704,-63.71725039,MARACO,Dorila,0.40305
2025-02-01,2025,2,-35.77631704,-63.71725039,MARACO,Dorila,0.6449
2025-03-01,2025,3,-35.77631704,-63.71725039,MARACO,Dorila,0.5881500000000001
2025-04-01,2025,4,-35.77631704,-63.71725039,MARACO,Dorila,0.52885
2025-05-01,2025,5,-35.77631704,-63.71725039,MARACO,Dorila,0.6284000000000001
2025-06-01,2025,6,-35.77631704,-63.71725039,MARACO,Dorila,0.45894999999999997
2025-07-01,2025,7,-35.77631704,-63.71725039,MARACO,Dorila,0.4465
2025-08-01,2025,8,-35.77631704,-63.71725039,MARACO,Dorila,0.39345
2025-09-01,2025,9,-35.77631704,-63.71725039,MARACO,Dorila,0.57345
2025-10-01,2025,10,-35.77631704,-63.71725039,MARACO,Dorila,0.5509000000000001
2025-11-01,2025,11,-35.77631704,-63.71725039,MARACO,Dorila,0.5101500000000001
2025-12-01,2025,12,-35.77631704,-63.71725039,MARACO,Dorila,0.44195000000000007
2026-01-01,2026,1,-35.77631704,-63.71725039,MARACO,Dorila,0.50935
2026-02-01,2026,2,-35.77631704,-63.71725039,MARACO,Dorila,0.7196500000000001
2026-03-01,2026,3,-35.77631704,-63.71725039,MARACO,Dorila,0.6455
2014-01-01,2014,1,-35.70244607,-65.10331122,RANCUL,Ing. Foster,0.41235
2014-02-01,2014,2,-35.70244607,-65.10331122,RANCUL,Ing. Foster,0.48285
2014-03-01,2014,3,-35.70244607,-65.10331122,RANCUL,Ing. Foster,0.5582
2014-04-01,2014,4,-35.70244607,-65.10331122,RANCUL,Ing. Foster,0.53125
2014-05-01,2014,5,-35.70244607,-65.10331122,RANCUL,Ing. Foster,0.58545
2014-06-01,2014,6,-35.70244607,-65.10331122,RANCUL,Ing. Foster,0.51495
2014-07-01,2014,7,-35.70244607,-65.10331122,RANCUL,Ing. Foster,0.44885
2014-08-01,2014,8,-35.70244607,-65.10331122,RANCUL,Ing. Foster,0.44730000000000003
2014-09-01,2014,9,-35.70244607,-65.10331122,RANCUL,Ing. Foster,0.47465
2014-10-01,2014,10,-35.70244607,-65.10331122,RANCUL,Ing. Foster,0.48160000000000003
2014-11-01,2014,11,-35.70244607,-65.10331122,RANCUL,Ing. Foster,0.45785
2014-12-01,2014,12,-35.70244607,-65.10331122,RANCUL,Ing. Foster,0.43695000000000006
2015-01-01,2015,1,-35.70244607,-65.10331122,RANCUL,Ing. Foster,0.5050000000000001
