id_provincia,provincia,id_departamento,departamento,id_cultivo,cultivo,ID Campańa,campana,sup_sembrada_ha,sup_cosechada_ha,produccion_tn,rendimiento_kg_ha,DPTO_LOC
42,LA PAMPA,70,GUATRACHE,28,Trigo total,27,1995/96,40650,36650,37300,1018,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,28,1996/97,62180,57180,78916,1380,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,29,1997/98,60180,59580,132240,2220,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,30,1998/99,59800,58600,94000,1604,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,31,1999/00,54000,49500,97000,1960,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,32,2000/01,56000,55500,118000,2126,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,33,2001/02,57150,56750,112340,1980,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,34,2002/03,55000,55000,107640,1957,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,35,2003/04,43650,37050,40740,1100,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,36,2004/05,54150,54150,108195,1998,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,37,2005/06,22600,17600,19360,1100,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,38,2006/07,12620,11820,13000,1100,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,39,2007/08,28000,28000,70000,2500,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,40,2008/09,40000,35500,35500,1000,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,41,2009/10,16340,11100,10920,984,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,42,2010/11,13000,13000,17450,1342,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,43,2011/12,17000,17000,39100,2300,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,44,2012/13,17900,17900,41170,2300,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,45,2013/14,18000,18000,28800,1600,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,46,2014/15,39000,36460,91150,2500,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,47,2015/16,36200,34300,72030,2100,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,48,2016/17,38000,34160,64904,1900,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,49,2017/18,53920,53920,86272,1600,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,50,2018/19,54400,54400,108800,2000,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,51,2019/20,54000,37800,34020,900,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,52,2020/21,61600,61600,135520,2200,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,53,2021/22,31270,31270,67231,2150,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,54,2022/23,26000,26000,54600,2100,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,57,2023/24,66000,66000,138600,2100,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,58,2024/25,56000,56000,117490,2098,GUATRACHE
42,LA PAMPA,70,GUATRACHE,28,Trigo total,59,2025/26,62600,62600,156470,2500,GUATRACHE
42,LA PAMPA,77,HUCAL,28,Trigo total,1,1969/70,95000,75000,45000,600,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,2,1970/71,29000,11800,5700,483,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,3,1971/72,58000,16000,8300,519,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,4,1972/73,95000,72000,68100,946,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,5,1973/74,67000,64000,57600,900,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,6,1974/75,70000,51000,35700,700,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,7,1975/76,91000,70000,63000,900,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,8,1976/77,98000,86000,111800,1300,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,9,1977/78,32000,25000,15600,624,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,10,1978/79,63000,55000,71500,1300,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,11,1979/80,18000,16000,14850,928,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,12,1980/81,48000,36000,32000,889,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,13,1981/82,63700,57200,48000,839,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,14,1982/83,82000,81000,119250,1472,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,15,1983/84,61800,55800,58590,1050,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,16,1984/85,62000,61000,103700,1700,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,17,1985/86,53000,50880,63600,1250,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,18,1986/87,49000,43100,39300,912,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,19,1987/88,55000,53500,86000,1607,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,20,1988/89,50000,49500,70500,1424,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,21,1989/90,72000,70500,119000,1688,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,22,1990/91,91000,67000,53600,800,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,23,1991/92,51500,49500,94100,1901,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,24,1992/93,51000,33200,40200,1211,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,25,1993/94,50000,49100,54000,1100,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,26,1994/95,45500,30000,18000,600,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,27,1995/96,34650,30650,24460,798,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,28,1996/97,60080,54080,58988,1091,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,29,1997/98,58080,57780,127040,2199,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,30,1998/99,56000,47000,33000,702,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,31,1999/00,46000,36300,36500,1006,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,32,2000/01,36800,35800,64600,1804,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,33,2001/02,41500,41500,76780,1850,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,34,2002/03,41000,40800,77520,1900,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,35,2003/04,38000,34500,37950,1100,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,36,2004/05,43000,43000,83850,1950,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,37,2005/06,19000,12000,8400,700,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,38,2006/07,7500,6600,5280,800,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,39,2007/08,34000,34000,85000,2500,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,40,2008/09,35000,30000,21000,700,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,41,2009/10,21450,12540,11610,926,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,42,2010/11,13200,13200,20450,1549,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,43,2011/12,20000,20000,44000,2200,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,44,2012/13,20000,20000,44000,2200,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,45,2013/14,22000,22000,30800,1400,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,46,2014/15,13000,12080,30200,2500,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,47,2015/16,18500,17700,38940,2200,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,48,2016/17,39000,35060,94662,2700,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,49,2017/18,40000,40000,76000,1900,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,50,2018/19,35000,35000,66500,1900,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,51,2019/20,34000,28900,26010,900,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,52,2020/21,24500,24500,49000,2000,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,53,2021/22,9900,9900,19305,1950,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,54,2022/23,9800,9800,19600,2000,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,57,2023/24,23000,23000,46000,2000,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,58,2024/25,23000,23000,46000,2000,HUCAL
42,LA PAMPA,77,HUCAL,28,Trigo total,59,2025/26,18900,18900,47250,2500,HUCAL
42,LA PAMPA,98,LOVENTUE,28,Trigo total,1,1969/70,3000,2000,1500,750,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,2,1970/71,600,250,130,520,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,3,1971/72,700,150,60,400,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,4,1972/73,1500,1200,1300,1083,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,5,1973/74,1200,1000,1150,1150,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,6,1974/75,2000,1400,1300,929,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,7,1975/76,2000,1500,1800,1200,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,8,1976/77,2500,2100,2520,1200,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,9,1977/78,1500,800,480,600,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,10,1978/79,500,400,360,900,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,11,1979/80,400,350,380,1086,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,12,1980/81,500,40,30,750,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,13,1981/82,1000,500,300,600,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,14,1982/83,2000,2000,3200,1600,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,15,1983/84,1500,1425,1640,1151,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,16,1984/85,1500,1500,2700,1800,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,17,1985/86,1200,1080,1296,1200,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,18,1986/87,1100,1060,1600,1509,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,19,1987/88,1500,1400,2100,1500,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,20,1988/89,1000,900,1000,1111,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,21,1989/90,1500,1400,1600,1143,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,22,1990/91,2500,2200,3300,1500,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,23,1991/92,2000,1500,2600,1733,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,24,1992/93,1800,1500,1800,1200,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,25,1993/94,1500,1400,1700,1214,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,26,1994/95,1200,1100,1100,1000,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,27,1995/96,1200,1100,1100,1000,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,28,1996/97,1200,1200,1200,1000,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,29,1997/98,1200,1100,2000,1818,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,30,1998/99,1200,1150,1800,1565,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,31,1999/00,200,200,400,2000,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,32,2000/01,200,200,400,2000,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,36,2004/05,4000,3850,7700,2000,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,37,2005/06,3600,3600,3490,969,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,38,2006/07,1000,1000,1000,1000,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,39,2007/08,1000,1000,2000,2000,LOVENTUE
42,LA PAMPA,98,LOVENTUE,28,Trigo total,40,2008/09,1000,0,0,0,LOVENTUE
42,LA PAMPA,105,MARACO,28,Trigo total,1,1969/70,39000,34000,32300,950,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,2,1970/71,14000,4500,2900,644,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,3,1971/72,25000,20000,19000,950,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,4,1972/73,27500,23500,33300,1417,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,5,1973/74,20000,18000,27000,1500,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,6,1974/75,34000,26000,31200,1200,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,7,1975/76,41000,33000,46500,1409,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,8,1976/77,51000,41000,57400,1400,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,9,1977/78,30000,19000,14250,750,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,10,1978/79,26000,22600,32200,1425,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,11,1979/80,24000,23000,35480,1543,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,12,1980/81,34800,6700,4300,642,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,13,1981/82,26100,19600,15000,765,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,14,1982/83,34500,34000,57800,1700,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,15,1983/84,31000,30380,40000,1317,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,16,1984/85,28000,27500,55000,2000,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,17,1985/86,22000,17600,24640,1400,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,18,1986/87,19000,18420,32200,1748,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,19,1987/88,17500,17000,30600,1800,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,20,1988/89,13500,12900,20000,1550,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,21,1989/90,18000,16500,25000,1515,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,22,1990/91,33000,29500,54600,1851,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,23,1991/92,24000,22000,46200,2100,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,24,1992/93,25000,20800,27000,1298,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,25,1993/94,26000,24500,46600,1902,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,26,1994/95,26800,25700,42400,1650,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,27,1995/96,29500,28400,36900,1299,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,28,1996/97,41540,37440,44912,1200,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,29,1997/98,38400,37600,101500,2699,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,30,1998/99,25300,24500,54000,2204,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,31,1999/00,18600,18400,43100,2342,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,32,2000/01,15600,15400,38500,2500,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,33,2001/02,19800,16900,32100,1899,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,34,2002/03,13500,13300,28600,2150,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,35,2003/04,9500,8600,11200,1302,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,36,2004/05,6600,6500,15600,2400,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,37,2005/06,6400,6300,11970,1900,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,38,2006/07,4000,3900,6630,1700,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,39,2007/08,12000,11800,35400,3000,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,40,2008/09,8500,8100,12150,1500,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,41,2009/10,2550,2500,3040,1216,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,42,2010/11,3500,3400,10534,3098,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,43,2011/12,14900,14200,42600,3000,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,44,2012/13,11600,11200,34720,3100,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,45,2013/14,12100,11900,21420,1800,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,46,2014/15,8000,7350,20580,2800,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,47,2015/16,9300,7900,19750,2500,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,48,2016/17,14800,13300,49210,3700,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,49,2017/18,11720,11320,38488,3400,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,50,2018/19,27000,26500,90100,3400,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,51,2019/20,17700,16700,38410,2300,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,52,2020/21,21300,20900,48070,2300,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,53,2021/22,32200,28000,89600,3200,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,54,2022/23,26500,26500,63600,2400,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,57,2023/24,20000,19600,45080,2300,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,58,2024/25,11200,10900,17440,1600,MARACO
42,LA PAMPA,105,MARACO,28,Trigo total,59,2025/26,11800,11200,39200,3500,MARACO
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,1,1969/70,53000,48000,50400,1050,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,2,1970/71,22000,8400,5400,643,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,3,1971/72,26500,20300,22600,1113,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,4,1972/73,43000,37000,52200,1411,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,5,1973/74,30000,28000,44800,1600,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,6,1974/75,45000,33100,39600,1196,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,7,1975/76,52000,47000,67000,1426,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,8,1976/77,60000,49000,68600,1400,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,9,1977/78,38000,25000,21250,850,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,10,1978/79,27000,22000,28600,1300,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,11,1979/80,23000,22300,36960,1657,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,12,1980/81,40000,11500,8100,704,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,13,1981/82,33800,30400,33000,1086,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,14,1982/83,43500,42500,72250,1700,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,15,1983/84,38000,37240,55000,1477,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,16,1984/85,35000,34000,68000,2000,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,17,1985/86,28000,22960,32144,1400,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,18,1986/87,24500,23750,41600,1752,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,19,1987/88,27000,26000,43100,1658,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,20,1988/89,20500,19700,30000,1523,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,21,1989/90,27000,25000,39000,1560,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,22,1990/91,35000,31000,55800,1800,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,23,1991/92,30000,28000,58800,2100,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,24,1992/93,28000,23500,30600,1302,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,25,1993/94,30000,21000,23100,1100,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,26,1994/95,34500,32800,49200,1500,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,27,1995/96,39600,38200,49700,1301,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,28,1996/97,51550,46450,69665,1500,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,29,1997/98,43700,42800,115600,2701,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,30,1998/99,28400,27800,61000,2194,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,31,1999/00,14200,14000,32200,2300,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,32,2000/01,18500,18100,45250,2500,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,33,2001/02,19400,14000,26600,1900,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,34,2002/03,11000,10500,22600,2152,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,35,2003/04,8500,7800,10200,1308,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,36,2004/05,10300,10100,23230,2300,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,37,2005/06,7300,7200,10800,1500,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,38,2006/07,4000,3900,6320,1621,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,39,2007/08,12900,12600,35280,2800,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,40,2008/09,6100,5800,7540,1300,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,41,2009/10,3580,3470,3490,1006,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,42,2010/11,5600,5500,14200,2582,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,43,2011/12,7700,7300,20440,2800,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,44,2012/13,6920,6720,19488,2900,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,45,2013/14,16300,16000,25600,1600,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,46,2014/15,14000,13000,33800,2600,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,47,2015/16,11100,9540,21942,2300,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,48,2016/17,21300,19140,66990,3500,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,49,2017/18,11740,11140,35648,3200,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,50,2018/19,8300,8100,25920,3200,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,51,2019/20,11700,10500,16800,1600,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,52,2020/21,15000,14700,29400,2000,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,53,2021/22,20200,18200,54600,3000,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,54,2022/23,14300,14300,25740,1800,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,57,2023/24,21700,21300,44730,2100,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,58,2024/25,15600,14800,22200,1500,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,28,Trigo total,59,2025/26,17600,16700,58450,3500,QUEMU QUEMU
42,LA PAMPA,126,RANCUL,28,Trigo total,1,1969/70,45000,36000,27000,750,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,2,1970/71,11000,5200,2800,538,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,3,1971/72,22500,11500,6340,551,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,4,1972/73,21000,18000,22700,1261,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,5,1973/74,14000,12000,16800,1400,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,6,1974/75,34000,28000,33600,1200,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,7,1975/76,40000,34000,42600,1253,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,8,1976/77,45000,34000,45900,1350,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,9,1977/78,28000,15500,12000,774,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,10,1978/79,25000,21000,25200,1200,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,11,1979/80,20000,19100,27720,1451,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,12,1980/81,21800,3450,2100,609,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,13,1981/82,28300,15600,9000,577,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,14,1982/83,36000,34800,57420,1650,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,15,1983/84,30000,27900,36270,1300,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,16,1984/85,27000,26500,49025,1850,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,17,1985/86,21500,18275,23757,1300,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,18,1986/87,18900,18300,27500,1503,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,19,1987/88,23000,22000,35100,1595,RANCUL
42,LA PAMPA,126,RANCUL,28,Trigo total,20,1988/89,18500,18000,22000,1222,RANCUL
